Thu,"Nov 18, 2021",8:20,,New England Patriots,W 25-0,W -7,@,Atlanta Falcons,U 47,
Sun,"Nov 21, 2021",1:00,@,Buffalo Bills,L 15-41,L -7,,Indianapolis Colts,O 49.5,
Sun,"Nov 21, 2021",1:00,@,Carolina Panthers,L 21-27,L -3.5,,Washington Football Team,O 43,
Sun,"Nov 21, 2021",1:00,,Baltimore Ravens,W 16-13,L -5,@,Chicago Bears,U 43.5,
Sun,"Nov 21, 2021",1:00,@,Cleveland Browns,W 13-10,L -12.5,,Detroit Lions,U 42.5,
Sun,"Nov 21, 2021",1:00,,San Francisco 49ers,W 30-10,W -6.5,@,Jacksonville Jaguars,U 45,
Sun,"Nov 21, 2021",1:00,,Green Bay Packers,L 31-34,L -1,@,Minnesota Vikings,O 47,
Sun,"Nov 21, 2021",1:00,,Miami Dolphins,W 24-17,W -3.5,@,New York Jets,U 44.5,
Sun,"Nov 21, 2021",1:00,@,Philadelphia Eagles,W 40-29,W -2.5,,New Orleans Saints,O 42.5,
Sun,"Nov 21, 2021",1:00,@,Tennessee Titans,L 13-22,L -10,,Houston Texans,U 44.5,
Sun,"Nov 21, 2021",4:05,,Cincinnati Bengals,W 32-13,W -1,@,Las Vegas Raiders,U 50.5,
Sun,"Nov 21, 2021",4:25,@,Kansas City Chiefs,W 19-9,W -2.5,,Dallas Cowboys,U 56.5,
Sun,"Nov 21, 2021",4:25,@,Seattle Seahawks,L 13-23,L -2.5,,Arizona Cardinals,U 47,
Sun,"Nov 21, 2021",8:20,@,Los Angeles Chargers,W 41-37,L -5.5,,Pittsburgh Steelers,O 47.5,
Mon,"Nov 22, 2021",8:15,@,Tampa Bay Buccaneers,W 30-10,W -11,,New York Giants,U 50,
