Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Sep 30, 2021",8:20,@,Cincinnati Bengals,W 24-21,L -7.5,,Jacksonville Jaguars,U 46.5,
Sun,"Oct 3, 2021",1:00,,Washington Football Team,W 34-30,W -2,@,Atlanta Falcons,O 48,
Sun,"Oct 3, 2021",1:00,@,Buffalo Bills,W 40-0,W -17.5,,Houston Texans,U 47,
Sun,"Oct 3, 2021",1:00,@,Chicago Bears,W 24-14,W -3,,Detroit Lions,U 41.5,
Sun,"Oct 3, 2021",1:00,@,Dallas Cowboys,W 36-28,W -4,,Carolina Panthers,O 51.5,
Sun,"Oct 3, 2021",1:00,@,Miami Dolphins,L 17-27,L -2.5,,Indianapolis Colts,O 42.5,
Sun,"Oct 3, 2021",1:00,,Cleveland Browns,W 14-7,W -1,@,Minnesota Vikings,U 51.5,
Sun,"Oct 3, 2021",1:00,@,New Orleans Saints,L 21-27 (OT),L -7,,New York Giants,O 41.5,
Sun,"Oct 3, 2021",1:00,,Tennessee Titans,L 24-27 (OT),L -6,@,New York Jets,O 44,
Sun,"Oct 3, 2021",1:00,,Kansas City Chiefs,W 42-30,W -7,@,Philadelphia Eagles,O 54.5,
Sun,"Oct 3, 2021",4:05,@,Los Angeles Rams,L 20-37,L -4,,Arizona Cardinals,O 54.5,
Sun,"Oct 3, 2021",4:05,@,San Francisco 49ers,L 21-28,L -2.5,,Seattle Seahawks,U 52,
Sun,"Oct 3, 2021",4:25,,Baltimore Ravens,W 23-7,W -1,@,Denver Broncos,U 44,
Sun,"Oct 3, 2021",4:25,@,Green Bay Packers,W 27-17,W -6,,Pittsburgh Steelers,U 44.5,
Sun,"Oct 3, 2021",8:20,,Tampa Bay Buccaneers,W 19-17,L -7,@,New England Patriots,U 49.5,
Mon,"Oct 4, 2021",8:15,@,Los Angeles Chargers,W 28-14,W -3,,Las Vegas Raiders,U 52,
