Thu,"Sep 16, 2021",8:20,@,Washington Football Team,W 30-29,L -3.5,,New York Giants,O 40.5,
Sun,"Sep 19, 2021",1:00,,New Orleans Saints,L 7-26,L -3,@,Carolina Panthers,U 44.5,
Sun,"Sep 19, 2021",1:00,@,Chicago Bears,W 20-17,W -1.5,,Cincinnati Bengals,U 44.5,
Sun,"Sep 19, 2021",1:00,@,Cleveland Browns,W 31-21,L -13.5,,Houston Texans,O 48,
Sun,"Sep 19, 2021",1:00,,Los Angeles Rams,W 27-24,L -3.5,@,Indianapolis Colts,O 48,
Sun,"Sep 19, 2021",1:00,,Denver Broncos,W 23-13,W -6,@,Jacksonville Jaguars,U 45,
Sun,"Sep 19, 2021",1:00,,Buffalo Bills,W 35-0,W -3.5,@,Miami Dolphins,U 47.5,
Sun,"Sep 19, 2021",1:00,,New England Patriots,W 25-6,W -6,@,New York Jets,U 43,
Sun,"Sep 19, 2021",1:00,,San Francisco 49ers,W 17-11,W -3,@,Philadelphia Eagles,U 49,
Sun,"Sep 19, 2021",1:00,@,Pittsburgh Steelers,L 17-26,L -6,,Las Vegas Raiders,U 47,
Sun,"Sep 19, 2021",4:05,@,Arizona Cardinals,W 34-33,L -3.5,,Minnesota Vikings,O 50.5,
Sun,"Sep 19, 2021",4:05,@,Tampa Bay Buccaneers,W 48-25,W -12.5,,Atlanta Falcons,O 51.5,
Sun,"Sep 19, 2021",4:25,@,Los Angeles Chargers,L 17-20,L -3,,Dallas Cowboys,U 55,
Sun,"Sep 19, 2021",4:25,@,Seattle Seahawks,L 30-33 (OT),L -6.5,,Tennessee Titans,O 54,
Sun,"Sep 19, 2021",8:20,,Kansas City Chiefs,L 35-36,L -4,@,Baltimore Ravens,O 54.5,
Mon,"Sep 20, 2021",8:15,@,Green Bay Packers,W 35-17,W -11.5,,Detroit Lions,O 48,
