Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Thu,"Nov 25, 2021",12:30,,Chicago Bears,W 16-14,L -3,@,Detroit Lions,U 41,
Thu,"Nov 25, 2021",4:30,@,Dallas Cowboys,L 33-36 (OT),L -7.5,,Las Vegas Raiders,O 51.5,
Thu,"Nov 25, 2021",8:20,,Buffalo Bills,W 31-6,W -6.5,@,New Orleans Saints,U 45,
Sun,"Nov 28, 2021",1:00,@,Cincinnati Bengals,W 41-10,W -3.5,,Pittsburgh Steelers,O 44,
Sun,"Nov 28, 2021",1:00,@,Houston Texans,L 14-21,L -2.5,,New York Jets,U 44.5,
Sun,"Nov 28, 2021",1:00,,Tampa Bay Buccaneers,W 38-31,W -3,@,Indianapolis Colts,O 53.5,
Sun,"Nov 28, 2021",1:00,,Atlanta Falcons,W 21-14,W -2,@,Jacksonville Jaguars,U 45.5,
Sun,"Nov 28, 2021",1:00,,Carolina Panthers,L 10-33,L -2.5,@,Miami Dolphins,O 42,
Sun,"Nov 28, 2021",1:00,@,New England Patriots,W 36-13,W -7,,Tennessee Titans,O 43.5,
Sun,"Nov 28, 2021",1:00,,Philadelphia Eagles,L 7-13,L -3.5,@,New York Giants,U 45.5,
Sun,"Nov 28, 2021",4:05,,Los Angeles Chargers,L 13-28,L -3,@,Denver Broncos,U 47,
Sun,"Nov 28, 2021",4:25,,Los Angeles Rams,L 28-36,L -2,@,Green Bay Packers,O 46.5,
Sun,"Nov 28, 2021",4:25,@,San Francisco 49ers,W 34-26,W -3.5,,Minnesota Vikings,O 49,
Sun,"Nov 28, 2021",8:20,@,Baltimore Ravens,W 16-10,W -3.5,,Cleveland Browns,U 47,
Mon,"Nov 29, 2021",8:15,@,Washington Football Team,W 17-15,W PK,,Seattle Seahawks,U 47,
