Sun,"Oct 28, 1984",1:00,@,Chicago Bears,W 16-7,W -6.5,,Minnesota Vikings,U 40,
Sun,"Oct 28, 1984",1:00,@,Cleveland Browns,L 14-16,L -1,,New Orleans Saints,U 37,
Sun,"Oct 28, 1984",1:00,@,Dallas Cowboys,W 22-3,W -10,,Indianapolis Colts,U 43,
Sun,"Oct 28, 1984",1:00,@,Green Bay Packers,W 41-9,W -2.5,,Detroit Lions,O 45,
Sun,"Oct 28, 1984",1:00,,Cincinnati Bengals,W 31-13,W -4.5,@,Houston Oilers,O 40,
Sun,"Oct 28, 1984",1:00,@,Kansas City Chiefs,W 24-20,L -6,,Tampa Bay Buccaneers,O 39,
Sun,"Oct 28, 1984",1:00,@,New England Patriots,W 30-20,W -3.5,,New York Jets,O 43.5,
Sun,"Oct 28, 1984",1:00,,St Louis Cardinals,W 34-14,W -3,@,Philadelphia Eagles,O 43.5,
Sun,"Oct 28, 1984",1:00,@,Pittsburgh Steelers,W 35-10,W -3,,Atlanta Falcons,O 42,
Sun,"Oct 28, 1984",4:00,@,Los Angeles Raiders,L 19-22 (OT),L -6,,Denver Broncos,O 39,
Sun,"Oct 28, 1984",4:00,,San Francisco 49ers,W 33-0,W -3,@,Los Angeles Rams,U 45,
Sun,"Oct 28, 1984",4:00,@,Miami Dolphins,W 38-7,W -17,,Buffalo Bills,P 45,
Sun,"Oct 28, 1984",4:00,,Washington Redskins,L 13-37,L -6,@,New York Giants,O 42.5,
Mon,"Oct 29, 1984",9:00,@,San Diego Chargers,L 0-24,L -2,,Seattle Seahawks,U 51,
