Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 11, 1984",1:00,@,Atlanta Falcons,L 13-17,L -1,,New Orleans Saints,U 41,
Sun,"Nov 11, 1984",1:00,,Pittsburgh Steelers,L 20-22,L -1,@,Cincinnati Bengals,O 37.5,
Sun,"Nov 11, 1984",1:00,,San Francisco 49ers,W 41-7,W -6,@,Cleveland Browns,O 35,
Sun,"Nov 11, 1984",1:00,@,Green Bay Packers,W 45-17,W -6.5,,Minnesota Vikings,O 44.5,at Milwaukee
Sun,"Nov 11, 1984",1:00,@,Kansas City Chiefs,L 16-17,L -13.5,,Houston Oilers,U 41,
Sun,"Nov 11, 1984",1:00,@,Miami Dolphins,W 24-23,L -14,,Philadelphia Eagles,O 44,
Sun,"Nov 11, 1984",1:00,@,New England Patriots,W 38-10,W -13.5,,Buffalo Bills,O 41,
Sun,"Nov 11, 1984",1:00,@,New York Jets,L 5-9,L -9,,Indianapolis Colts,U 41.5,
Sun,"Nov 11, 1984",1:00,@,Washington Redskins,W 28-14,W -9,,Detroit Lions,U 44,
Sun,"Nov 11, 1984",4:00,@,Los Angeles Rams,W 29-13,W -2,,Chicago Bears,O 35.5,
Sun,"Nov 11, 1984",4:00,,Denver Broncos,W 16-13,W -1,@,San Diego Chargers,U 45,
Sun,"Nov 11, 1984",4:00,@,St Louis Cardinals,L 17-24,L -4,,Dallas Cowboys,U 44,
Sun,"Nov 11, 1984",4:00,,New York Giants,L 17-20,L -2.5,@,Tampa Bay Buccaneers,U 40,
Mon,"Nov 12, 1984",9:00,@,Seattle Seahawks,W 17-14,P -3,,Los Angeles Raiders,U 43,
