Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Thu,"Nov 22, 1984",12:30,,Green Bay Packers,L 28-31,L -3,@,Detroit Lions,O 44,
Thu,"Nov 22, 1984",4:00,@,Dallas Cowboys,W 20-17,P -3,,New England Patriots,U 42.5,
Sun,"Nov 25, 1984",1:00,@,Cincinnati Bengals,W 35-14,W -6.5,,Atlanta Falcons,O 37,
Sun,"Nov 25, 1984",1:00,@,Cleveland Browns,W 27-10,W -5.5,,Houston Oilers,O 36,
Sun,"Nov 25, 1984",1:00,@,New York Giants,W 28-27,L -7.5,,Kansas City Chiefs,O 36.5,
Sun,"Nov 25, 1984",1:00,@,Pittsburgh Steelers,W 52-24,W -3,,San Diego Chargers,O 46.5,
Sun,"Nov 25, 1984",1:00,@,St Louis Cardinals,W 17-16,L -4.5,,Philadelphia Eagles,U 43,
Sun,"Nov 25, 1984",1:00,,Los Angeles Rams,W 34-33,L -3,@,Tampa Bay Buccaneers,O 37,
Sun,"Nov 25, 1984",1:00,@,Washington Redskins,W 41-14,W -13,,Buffalo Bills,O 41.5,
Sun,"Nov 25, 1984",4:00,@,Denver Broncos,L 24-27,L -3,,Seattle Seahawks,O 35,
Sun,"Nov 25, 1984",4:00,@,Los Angeles Raiders,W 21-7,L -14.5,,Indianapolis Colts,U 36.5,
Sun,"Nov 25, 1984",4:00,,Chicago Bears,W 34-3,W -3.5,@,Minnesota Vikings,U 38,
Sun,"Nov 25, 1984",4:00,,San Francisco 49ers,W 35-3,W -8,@,New Orleans Saints,U 42,
Mon,"Nov 26, 1984",9:00,@,Miami Dolphins,W 28-17,L -13.5,,New York Jets,P 45,
