Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Sep 23, 1984",1:00,@,Atlanta Falcons,W 42-10,W -9,,Houston Oilers,O 49,
Sun,"Sep 23, 1984",1:00,,New York Jets,W 28-26,P -2,@,Buffalo Bills,O 40,
Sun,"Sep 23, 1984",1:00,@,Cincinnati Bengals,L 14-24,L -5,,Los Angeles Rams,U 41,
Sun,"Sep 23, 1984",1:00,,Pittsburgh Steelers,L 10-20,L -2,@,Cleveland Browns,U 39.5,
Sun,"Sep 23, 1984",1:00,@,Detroit Lions,L 28-29,L -6,,Minnesota Vikings,O 46,
Sun,"Sep 23, 1984",1:00,@,New England Patriots,L 10-26,L PK,,Washington Redskins,U 47,
Sun,"Sep 23, 1984",1:00,@,New Orleans Saints,W 34-24,W PK,,St Louis Cardinals,O 46.5,
Sun,"Sep 23, 1984",1:00,,San Francisco 49ers,W 21-9,W -4.5,@,Philadelphia Eagles,U 44,
Sun,"Sep 23, 1984",4:00,@,Dallas Cowboys,W 20-6,W -6.5,,Green Bay Packers,U 45,
Sun,"Sep 23, 1984",4:00,@,Denver Broncos,W 21-0,W PK,,Kansas City Chiefs,U 42.5,
Sun,"Sep 23, 1984",4:00,@,Miami Dolphins,W 44-7,W -11,,Indianapolis Colts,O 45,
Sun,"Sep 23, 1984",4:00,@,New York Giants,W 17-14,L -6,,Tampa Bay Buccaneers,U 41,
Sun,"Sep 23, 1984",4:00,@,Seattle Seahawks,W 38-9,W -4,,Chicago Bears,O 41,
Mon,"Sep 24, 1984",9:00,@,Los Angeles Raiders,W 33-30,L -5.5,,San Diego Chargers,O 51.5,
