Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Sep 2, 1984",1:00,,New England Patriots,W 21-17,W -3,@,Buffalo Bills,P 38,
Sun,"Sep 2, 1984",1:00,@,Chicago Bears,W 34-14,W -6,,Tampa Bay Buccaneers,O 35,
Sun,"Sep 2, 1984",1:00,,San Francisco 49ers,W 30-27,W -2.5,@,Detroit Lions,O 43,
Sun,"Sep 2, 1984",1:00,@,Green Bay Packers,W 24-23,L -3.5,,St Louis Cardinals,O 46.5,
Sun,"Sep 2, 1984",1:00,,San Diego Chargers,W 42-13,W -3,@,Minnesota Vikings,O 49,
Sun,"Sep 2, 1984",1:00,@,New Orleans Saints,L 28-36,L -6,,Atlanta Falcons,O 44,
Sun,"Sep 2, 1984",1:00,@,New York Giants,W 28-27,L -2,,Philadelphia Eagles,O 35,
Sun,"Sep 2, 1984",1:00,@,Pittsburgh Steelers,L 27-37,L -6.5,,Kansas City Chiefs,O 40.5,
Sun,"Sep 2, 1984",1:00,@,Washington Commanders,L 17-35,L -4.5,,Miami Dolphins,O 46,
Sun,"Sep 2, 1984",4:00,@,Denver Broncos,W 20-17,W -1,,Cincinnati Bengals,U 41,
Sun,"Sep 2, 1984",4:00,,Los Angeles Raiders,W 24-14,W -6,@,Houston Oilers,U 48.5,
Sun,"Sep 2, 1984",4:00,,New York Jets,W 23-14,W -2,@,Indianapolis Colts,O 35,
Mon,"Sep 3, 1984",4:00,@,Seattle Seahawks,W 33-0,W -4.5,,Cleveland Browns,U 43,
Mon,"Sep 3, 1984",9:00,@,Los Angeles Rams,L 13-20,L -2,,Dallas Cowboys,U 47.5,
