Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Nov 5, 1978",1:00,@,Atlanta Falcons,W 21-10,W -7,,San Francisco 49ers,,
Sun,"Nov 5, 1978",1:00,,New England Patriots,W 14-10,L -9,@,Buffalo Bills,,
Sun,"Nov 5, 1978",1:00,@,Chicago Bears,L 29-31,L -3,,Seattle Seahawks,,
Sun,"Nov 5, 1978",1:00,@,Minnesota Vikings,W 17-7,W -7,,Detroit Lions,,
Sun,"Nov 5, 1978",1:00,@,Philadelphia Eagles,W 10-3,W -3.5,,Green Bay Packers,,
Sun,"Nov 5, 1978",1:00,@,Pittsburgh Steelers,W 20-14,L -10.5,,New Orleans Saints,,
Sun,"Nov 5, 1978",1:00,@,St Louis Cardinals,W 20-10,W -3,,New York Giants,,
Sun,"Nov 5, 1978",2:00,@,Houston Oilers,W 14-10,P -4,,Cleveland Browns,,
Sun,"Nov 5, 1978",2:00,,Oakland Raiders,W 20-10,W -6.5,@,Kansas City Chiefs,,
Sun,"Nov 5, 1978",4:00,@,Denver Broncos,L 28-31,L -9,,New York Jets,,
Sun,"Nov 5, 1978",4:00,@,Los Angeles Rams,W 26-23,L -10.5,,Tampa Bay Buccaneers,,
Sun,"Nov 5, 1978",4:00,@,Miami Dolphins,W 23-16,W -1,,Dallas Cowboys,,
Sun,"Nov 5, 1978",4:00,@,San Diego Chargers,W 22-13,W -7,,Cincinnati Bengals,,
Mon,"Nov 6, 1978",9:00,,Washington Redskins,L 17-21,L -3.5,@,Baltimore Colts,O 37,
