Sun,"Oct 8, 1978",1:00,,Washington Redskins,W 21-19,L -9,@,Detroit Lions,,
Sun,"Oct 8, 1978",1:00,@,New England Patriots,W 24-14,W -7,,Philadelphia Eagles,,
Sun,"Oct 8, 1978",1:00,,Buffalo Bills,L 14-45,L -2.5,@,New York Jets,,
Sun,"Oct 8, 1978",1:00,@,Pittsburgh Steelers,W 31-7,W -9,,Atlanta Falcons,,
Sun,"Oct 8, 1978",2:00,@,Dallas Cowboys,W 24-3,W -11,,New York Giants,,
Sun,"Oct 8, 1978",2:00,,Chicago Bears,L 14-24,L -1.5,@,Green Bay Packers,,
Sun,"Oct 8, 1978",2:00,@,Kansas City Chiefs,L 13-30,L -4.5,,Tampa Bay Buccaneers,,
Sun,"Oct 8, 1978",2:00,,Cleveland Browns,W 24-16,W -3.5,@,New Orleans Saints,,
Sun,"Oct 8, 1978",2:00,@,St Louis Cardinals,L 17-30,L -2.5,,Baltimore Colts,,
Sun,"Oct 8, 1978",4:00,@,Los Angeles Rams,W 27-10,W -13.5,,San Francisco 49ers,,
Sun,"Oct 8, 1978",4:00,@,Oakland Raiders,W 21-17,L -7.5,,Houston Oilers,,
Sun,"Oct 8, 1978",4:00,,Denver Broncos,L 0-23,L -1,@,San Diego Chargers,,
Sun,"Oct 8, 1978",4:00,,Minnesota Vikings,L 28-29,L -5,@,Seattle Seahawks,,
Mon,"Oct 9, 1978",9:00,@,Miami Dolphins,W 21-0,W -10.5,,Cincinnati Bengals,U 38,
