Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sat,"Dec 16, 1978",1:00,@,Washington Redskins,L 10-14,L -6,,Chicago Bears,,
Sat,"Dec 16, 1978",4:00,@,Denver Broncos,L 17-21,L -1.5,,Pittsburgh Steelers,,
Sun,"Dec 17, 1978",1:00,@,Cincinnati Bengals,W 48-16,W -3.5,,Cleveland Browns,,
Sun,"Dec 17, 1978",1:00,@,Detroit Lions,W 33-14,W -10,,San Francisco 49ers,,
Sun,"Dec 17, 1978",1:00,,Dallas Cowboys,W 30-7,W -6,@,New York Jets,,
Sun,"Dec 17, 1978",1:00,@,Philadelphia Eagles,W 20-3,W -6.5,,New York Giants,,
Sun,"Dec 17, 1978",1:00,,New Orleans Saints,W 17-10,W -3.5,@,Tampa Bay Buccaneers,,
Sun,"Dec 17, 1978",2:00,@,Baltimore Colts,L 14-21,L -3,,Buffalo Bills,,
Sun,"Dec 17, 1978",2:00,@,St Louis Cardinals,W 42-21,W -1,,Atlanta Falcons,,
Sun,"Dec 17, 1978",4:00,@,Houston Oilers,L 24-45,L -3.5,,San Diego Chargers,,
Sun,"Dec 17, 1978",4:00,@,Los Angeles Rams,W 31-14,W -8,,Green Bay Packers,,
Sun,"Dec 17, 1978",4:00,@,Oakland Raiders,W 27-20,W -3,,Minnesota Vikings,,
Sun,"Dec 17, 1978",4:00,@,Seattle Seahawks,W 23-19,L -6.5,,Kansas City Chiefs,,
Mon,"Dec 18, 1978",9:00,@,Miami Dolphins,W 23-3,W -3.5,,New England Patriots,U 40,
