Sun,"Nov 12, 1978",1:00,,Miami Dolphins,W 25-24,L -7.5,@,Buffalo Bills,,
Sun,"Nov 12, 1978",1:00,,Denver Broncos,W 19-7,W -1,@,Cleveland Browns,,
Sun,"Nov 12, 1978",1:00,@,New England Patriots,L 23-26,L -7,,Houston Oilers,,
Sun,"Nov 12, 1978",1:00,@,Philadelphia Eagles,W 17-9,W -4,,New York Jets,,
Sun,"Nov 12, 1978",1:00,@,Washington Redskins,W 16-13 (OT),L -7.5,,New York Giants,,
Sun,"Nov 12, 1978",2:00,@,Detroit Lions,W 34-23,W -3,,Tampa Bay Buccaneers,,
Sun,"Nov 12, 1978",2:00,@,New Orleans Saints,L 17-20,L -3,,Atlanta Falcons,,
Sun,"Nov 12, 1978",4:00,,Dallas Cowboys,W 42-14,W -7,@,Green Bay Packers,,at Milwaukee
Sun,"Nov 12, 1978",4:00,@,Minnesota Vikings,W 17-14,L -8,,Chicago Bears,,
Sun,"Nov 12, 1978",4:00,@,San Diego Chargers,W 29-23 (OT),L -9.5,,Kansas City Chiefs,,
Sun,"Nov 12, 1978",4:00,,St Louis Cardinals,W 16-10,W -5,@,San Francisco 49ers,,
Sun,"Nov 12, 1978",4:00,@,Seattle Seahawks,L 14-17,L -3.5,,Baltimore Colts,,
Sun,"Nov 12, 1978",9:00,@,Los Angeles Rams,W 10-7,P -3,,Pittsburgh Steelers,,
Mon,"Nov 13, 1978",9:00,,Oakland Raiders,W 34-21,W -6,@,Cincinnati Bengals,O 36,
