Sun,"Sep 17, 1978",1:00,@,Atlanta Falcons,L 16-24,L PK,,Cleveland Browns,,
Sun,"Sep 17, 1978",1:00,,Pittsburgh Steelers,W 28-3,W -4.5,@,Cincinnati Bengals,,
Sun,"Sep 17, 1978",1:00,,Chicago Bears,W 19-0,W -2.5,@,Detroit Lions,,
Sun,"Sep 17, 1978",1:00,@,New York Giants,W 26-10,W -4.5,,Kansas City Chiefs,,
Sun,"Sep 17, 1978",1:00,@,New York Jets,L 17-24,L -7,,Seattle Seahawks,,
Sun,"Sep 17, 1978",2:00,,Oakland Raiders,W 28-3,W -9.5,@,Green Bay Packers,,
Sun,"Sep 17, 1978",2:00,@,Houston Oilers,W 20-19,L -9.5,,San Francisco 49ers,,
Sun,"Sep 17, 1978",2:00,@,Minnesota Vikings,L 10-16,L -10,,Tampa Bay Buccaneers,,
Sun,"Sep 17, 1978",2:00,@,New Orleans Saints,L 17-24,L PK,,Philadelphia Eagles,,
Sun,"Sep 17, 1978",2:00,,Washington Redskins,W 28-10,W -3.5,@,St Louis Cardinals,,
Sun,"Sep 17, 1978",4:00,@,Denver Broncos,W 27-14,W -4.5,,San Diego Chargers,,
Sun,"Sep 17, 1978",4:00,,Dallas Cowboys,L 14-27,L -4,@,Los Angeles Rams,,
Sun,"Sep 17, 1978",4:00,@,Miami Dolphins,W 31-24,L -12,,Buffalo Bills,,
Mon,"Sep 18, 1978",9:00,@,New England Patriots,L 27-34,L -17.5,,Baltimore Colts,O 38,
