Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sat,"Dec 23, 1989",12:30,,Buffalo Bills,W 37-0,W -8,@,New York Jets,O 35,
Sat,"Dec 23, 1989",4:00,@,Seattle Seahawks,L 0-29,L -2,,Washington Redskins,U 43.5,
Sat,"Dec 23, 1989",8:00,@,Houston Oilers,L 20-24,L -3.5,,Cleveland Browns,O 43,
Sun,"Dec 24, 1989",1:00,,Detroit Lions,W 31-24,W -3,@,Atlanta Falcons,O 41.5,
Sun,"Dec 24, 1989",1:00,,Green Bay Packers,W 20-10,W -7,@,Dallas Cowboys,U 41,
Sun,"Dec 24, 1989",1:00,@,Miami Dolphins,L 24-27,L -3,,Kansas City Chiefs,O 41,
Sun,"Dec 24, 1989",1:00,,Los Angeles Rams,W 24-20,L -6.5,@,New England Patriots,O 36,
Sun,"Dec 24, 1989",1:00,@,New Orleans Saints,W 41-6,W -2.5,,Indianapolis Colts,O 39.5,
Sun,"Dec 24, 1989",1:00,@,New York Giants,W 34-17,W -7,,Los Angeles Raiders,O 34.5,
Sun,"Dec 24, 1989",1:00,@,Philadelphia Eagles,W 31-14,W -13.5,,Phoenix Cardinals,O 35,
Sun,"Dec 24, 1989",1:00,,Pittsburgh Steelers,W 31-22,W -3,@,Tampa Bay Buccaneers,O 40,
Sun,"Dec 24, 1989",4:00,,Denver Broncos,L 16-19,L -2.5,@,San Diego Chargers,U 36.5,
Sun,"Dec 24, 1989",4:00,@,San Francisco 49ers,W 26-0,W -9,,Chicago Bears,U 43.5,
Mon,"Dec 25, 1989",9:00,@,Minnesota Vikings,W 29-21,W -5,,Cincinnati Bengals,O 43,
