Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Sep 10, 1989",1:00,,Los Angeles Rams,W 31-21,W -7,@,Atlanta Falcons,O 39,
Sun,"Sep 10, 1989",1:00,@,Chicago Bears,W 17-14,L -3.5,,Cincinnati Bengals,U 42,
Sun,"Sep 10, 1989",1:00,,Phoenix Cardinals,W 16-13,W -1.5,@,Detroit Lions,U 40,
Sun,"Sep 10, 1989",1:00,@,Green Bay Packers,L 21-23,L -3,,Tampa Bay Buccaneers,O 41,
Sun,"Sep 10, 1989",1:00,,San Francisco 49ers,W 30-24,W -3,@,Indianapolis Colts,O 42.5,
Sun,"Sep 10, 1989",1:00,@,New Orleans Saints,W 28-0,W -5,,Dallas Cowboys,U 40.5,
Sun,"Sep 10, 1989",4:00,@,Denver Broncos,W 34-20,W -6,,Kansas City Chiefs,O 41,
Sun,"Sep 10, 1989",4:00,@,Los Angeles Raiders,W 40-14,W -3.5,,San Diego Chargers,O 40,
Sun,"Sep 10, 1989",4:00,,Buffalo Bills,W 27-24,L -4,@,Miami Dolphins,O 39.5,
Sun,"Sep 10, 1989",4:00,@,Minnesota Vikings,W 38-7,W -5,,Houston Oilers,P 45,
Sun,"Sep 10, 1989",4:00,@,New York Jets,L 24-27,L -2.5,,New England Patriots,O 41,
Sun,"Sep 10, 1989",4:00,@,Philadelphia Eagles,W 31-7,W -5,,Seattle Seahawks,U 43,
Sun,"Sep 10, 1989",4:00,,Cleveland Browns,W 51-0,W -2,@,Pittsburgh Steelers,O 43,
Mon,"Sep 11, 1989",9:00,@,Washington Redskins,L 24-27,L -4,,New York Giants,O 42,
