Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Oct 15, 1989",1:00,@,Atlanta Falcons,W 16-15,L -3,,New England Patriots,U 40,
Sun,"Oct 15, 1989",1:00,@,Chicago Bears,L 28-33,L -7,,Houston Oilers,O 44,
Sun,"Oct 15, 1989",1:00,@,Cincinnati Bengals,L 13-20,L -7.5,,Miami Dolphins,U 45,
Sun,"Oct 15, 1989",1:00,,San Francisco 49ers,W 31-14,W -14.5,@,Dallas Cowboys,O 43,
Sun,"Oct 15, 1989",1:00,@,Minnesota Vikings,W 26-14,W -6.5,,Green Bay Packers,U 45,
Sun,"Oct 15, 1989",1:00,@,New York Giants,W 20-17,P -3,,Washington Redskins,U 45,
Sun,"Oct 15, 1989",1:00,@,Tampa Bay Buccaneers,L 16-17,L -6.5,,Detroit Lions,U 40,
Sun,"Oct 15, 1989",4:00,@,Cleveland Browns,L 7-17,L -10,,Pittsburgh Steelers,U 40,
Sun,"Oct 15, 1989",4:00,@,Denver Broncos,W 14-3,W -3.5,,Indianapolis Colts,U 41,
Sun,"Oct 15, 1989",4:00,@,Los Angeles Raiders,W 20-14,W -3.5,,Kansas City Chiefs,U 42,
Sun,"Oct 15, 1989",4:00,@,New Orleans Saints,W 29-14,W -7.5,,New York Jets,O 41,
Sun,"Oct 15, 1989",4:00,,Philadelphia Eagles,W 17-5,W -4.5,@,Phoenix Cardinals,U 46,
Sun,"Oct 15, 1989",4:00,@,San Diego Chargers,L 16-17,L -1,,Seattle Seahawks,U 40,
Mon,"Oct 16, 1989",9:00,,Los Angeles Rams,L 20-23,L -3.5,@,Buffalo Bills,O 41.5,
