Sun,"Nov 5, 1989",1:00,,Buffalo Bills,L 28-30,L -3,@,Atlanta Falcons,O 40,
Sun,"Nov 5, 1989",1:00,,Chicago Bears,L 13-14,L -3,@,Green Bay Packers,U 41.5,
Sun,"Nov 5, 1989",1:00,@,Houston Oilers,W 35-31,L -10,,Detroit Lions,O 44,
Sun,"Nov 5, 1989",1:00,@,Kansas City Chiefs,W 20-10,W -2.5,,Seattle Seahawks,U 39,
Sun,"Nov 5, 1989",1:00,@,Miami Dolphins,W 19-13,W -3,,Indianapolis Colts,U 43,
Sun,"Nov 5, 1989",1:00,@,Minnesota Vikings,W 23-21 (OT),L -4,,Los Angeles Rams,O 42,
Sun,"Nov 5, 1989",1:00,@,New England Patriots,L 26-27,L -7.5,,New York Jets,O 39,
Sun,"Nov 5, 1989",1:00,,Cleveland Browns,W 42-31,W -3,@,Tampa Bay Buccaneers,O 41,
Sun,"Nov 5, 1989",4:00,@,Denver Broncos,W 34-7,W -7.5,,Pittsburgh Steelers,P 41,
Sun,"Nov 5, 1989",4:00,,Cincinnati Bengals,L 7-28,L -2,@,Los Angeles Raiders,U 42.5,
Sun,"Nov 5, 1989",4:00,,New York Giants,W 20-13,W -3.5,@,Phoenix Cardinals,U 39,
Sun,"Nov 5, 1989",4:00,,Philadelphia Eagles,L 17-20,L -4.5,@,San Diego Chargers,U 39,
Sun,"Nov 5, 1989",8:00,@,Washington Redskins,L 3-13,L -14,,Dallas Cowboys,U 45.5,
Mon,"Nov 6, 1989",9:00,@,San Francisco 49ers,W 31-13,W -5,,New Orleans Saints,O 43.5,
