Sun,"Oct 8, 1989",1:00,@,Green Bay Packers,W 31-13,W -8.5,,Dallas Cowboys,O 43.5,
Sun,"Oct 8, 1989",1:00,@,Indianapolis Colts,W 37-14,W PK,,Buffalo Bills,O 40,
Sun,"Oct 8, 1989",1:00,,Cleveland Browns,L 10-13 (OT),L -3.5,@,Miami Dolphins,U 46.5,
Sun,"Oct 8, 1989",1:00,@,Minnesota Vikings,W 24-17,L -12,,Detroit Lions,U 42,
Sun,"Oct 8, 1989",1:00,,Houston Oilers,L 13-23,L -5,@,New England Patriots,U 43.5,
Sun,"Oct 8, 1989",1:00,@,Philadelphia Eagles,W 21-19,L -2.5,,New York Giants,U 44.5,
Sun,"Oct 8, 1989",1:00,,Cincinnati Bengals,W 26-16,W -3.5,@,Pittsburgh Steelers,U 44,
Sun,"Oct 8, 1989",1:00,,Chicago Bears,L 35-42,L -5,@,Tampa Bay Buccaneers,O 39,
Sun,"Oct 8, 1989",4:00,@,Denver Broncos,W 16-10,L -7.5,,San Diego Chargers,U 42.5,
Sun,"Oct 8, 1989",4:00,@,Los Angeles Rams,W 26-14,W -10,,Atlanta Falcons,U 44,
Sun,"Oct 8, 1989",4:00,,San Francisco 49ers,W 24-20,W -3.5,@,New Orleans Saints,O 42,
Sun,"Oct 8, 1989",4:00,@,Seattle Seahawks,L 16-20,L -7,,Kansas City Chiefs,U 42,
Sun,"Oct 8, 1989",4:00,@,Washington Redskins,W 30-28,L -10,,Phoenix Cardinals,O 45,
Mon,"Oct 9, 1989",9:00,@,New York Jets,L 7-14,L -3,,Los Angeles Raiders,U 45,
