Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Oct 15, 1972",1:00,@,Cleveland Browns,L 0-17,L -5,,Chicago Bears,,
Sun,"Oct 15, 1972",1:00,@,Miami Dolphins,W 24-10,W -9,,San Diego Chargers,,
Sun,"Oct 15, 1972",1:00,,New York Jets,W 41-13,W -7.5,@,New England Patriots,,
Sun,"Oct 15, 1972",1:00,,Los Angeles Rams,W 34-3,W -13,@,Philadelphia Eagles,,
Sun,"Oct 15, 1972",2:00,,Atlanta Falcons,W 21-14,L -13,@,New Orleans Saints,,
Sun,"Oct 15, 1972",2:00,,Washington Redskins,W 33-3,W -6,@,St Louis Cardinals,,
Sun,"Oct 15, 1972",4:00,,Dallas Cowboys,W 21-0,W -3,@,Baltimore Colts,,
Sun,"Oct 15, 1972",4:00,,Minnesota Vikings,W 23-20,L -11,@,Denver Broncos,,
Sun,"Oct 15, 1972",4:00,@,Kansas City Chiefs,L 16-23,L -7.5,,Cincinnati Bengals,,
Sun,"Oct 15, 1972",4:00,@,Oakland Raiders,W 28-16,L -13.5,,Buffalo Bills,,
Sun,"Oct 15, 1972",4:00,@,Pittsburgh Steelers,W 24-7,W -12.5,,Houston Oilers,,
Sun,"Oct 15, 1972",4:00,@,San Francisco 49ers,L 17-23,L -7.5,,New York Giants,,
Mon,"Oct 16, 1972",9:00,@,Detroit Lions,L 23-24,L -6,,Green Bay Packers,,
