Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Dec 3, 1972",1:00,@,Atlanta Falcons,W 20-10,L -14.5,,Houston Oilers,,
Sun,"Dec 3, 1972",1:00,@,Cincinnati Bengals,W 13-10,W PK,,New York Giants,,
Sun,"Dec 3, 1972",1:00,,Miami Dolphins,W 37-21,L -17,@,New England Patriots,,
Sun,"Dec 3, 1972",1:00,@,New York Jets,W 18-17,L -13,,New Orleans Saints,,
Sun,"Dec 3, 1972",1:00,,Washington Redskins,W 23-7,L -17,@,Philadelphia Eagles,,
Sun,"Dec 3, 1972",1:00,@,Pittsburgh Steelers,W 30-0,W -10,,Cleveland Browns,,
Sun,"Dec 3, 1972",2:00,@,Baltimore Colts,W 35-7,W -12,,Buffalo Bills,,
Sun,"Dec 3, 1972",2:00,,Detroit Lions,L 7-33,L -3.5,@,Green Bay Packers,,
Sun,"Dec 3, 1972",2:00,@,Kansas City Chiefs,W 24-21,L -6,,Denver Broncos,,
Sun,"Dec 3, 1972",2:00,@,Minnesota Vikings,W 23-10,P -13,,Chicago Bears,,
Sun,"Dec 3, 1972",4:00,,Oakland Raiders,W 21-19,L -5,@,San Diego Chargers,,
Sun,"Dec 3, 1972",4:00,,Dallas Cowboys,W 27-6,W -12,@,St Louis Cardinals,,
Mon,"Dec 4, 1972",9:00,@,San Francisco 49ers,L 16-26,L -6.5,,Los Angeles Rams,,
