Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Sep 17, 1972",1:00,,New York Jets,W 41-24,W -7,@,Buffalo Bills,,
Sun,"Sep 17, 1972",1:00,@,Cleveland Browns,L 10-26,L PK,,Green Bay Packers,,
Sun,"Sep 17, 1972",1:00,,Cincinnati Bengals,W 31-7,W -4,@,New England Patriots,,
Sun,"Sep 17, 1972",1:00,,Oakland Raiders,L 28-34,L -4.5,@,Pittsburgh Steelers,,
Sun,"Sep 17, 1972",2:00,@,Baltimore Colts,L 3-10,L -7,,St Louis Cardinals,,
Sun,"Sep 17, 1972",2:00,,Atlanta Falcons,W 37-21,W -5,@,Chicago Bears,,
Sun,"Sep 17, 1972",2:00,@,Dallas Cowboys,W 28-6,W -15,,Philadelphia Eagles,,
Sun,"Sep 17, 1972",2:00,@,Detroit Lions,W 30-16,W -9.5,,New York Giants,,
Sun,"Sep 17, 1972",4:00,@,Denver Broncos,W 30-17,W -3,,Houston Oilers,,
Sun,"Sep 17, 1972",4:00,@,Kansas City Chiefs,L 10-20,L -4,,Miami Dolphins,,
Sun,"Sep 17, 1972",4:00,@,Los Angeles Rams,W 34-14,W -10,,New Orleans Saints,,
Sun,"Sep 17, 1972",4:00,@,San Francisco 49ers,W 34-3,W -6,,San Diego Chargers,,
Mon,"Sep 18, 1972",9:00,@,Minnesota Vikings,L 21-24,L -4,,Washington Redskins,,
