Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Thu,"Nov 23, 1972",12:00,@,Detroit Lions,W 37-20,W -7.5,,New York Jets,,
Thu,"Nov 23, 1972",3:30,@,Dallas Cowboys,L 10-31,L -7.5,,San Francisco 49ers,,
Sun,"Nov 26, 1972",1:00,@,Atlanta Falcons,W 23-20,L -10.5,,Denver Broncos,,
Sun,"Nov 26, 1972",1:00,@,Cleveland Browns,W 27-10,W -9,,Buffalo Bills,,
Sun,"Nov 26, 1972",1:00,,Los Angeles Rams,L 16-19,L -13,@,New Orleans Saints,,
Sun,"Nov 26, 1972",1:00,@,New York Giants,W 62-10,W -13.5,,Philadelphia Eagles,,
Sun,"Nov 26, 1972",1:00,,Minnesota Vikings,L 10-23,L -2.5,@,Pittsburgh Steelers,,
Sun,"Nov 26, 1972",1:00,@,Washington Redskins,W 21-16,L -7,,Green Bay Packers,,
Sun,"Nov 26, 1972",2:00,@,Baltimore Colts,W 31-0,W -13,,New England Patriots,,
Sun,"Nov 26, 1972",2:00,,Cincinnati Bengals,W 13-3,W -2.5,@,Chicago Bears,,
Sun,"Nov 26, 1972",4:00,@,Oakland Raiders,W 26-3,W -4.5,,Kansas City Chiefs,,
Sun,"Nov 26, 1972",4:00,@,San Diego Chargers,W 34-20,W -13,,Houston Oilers,,
Mon,"Nov 27, 1972",9:00,@,Miami Dolphins,W 31-10,W -14.5,,St Louis Cardinals,,
