Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sat,"Dec 9, 1972",1:00,@,Cincinnati Bengals,L 24-27,L -4,,Cleveland Browns,,
Sat,"Dec 9, 1972",4:00,@,Dallas Cowboys,W 34-24,W -7,,Washington Redskins,,
Sun,"Dec 10, 1972",1:00,,Detroit Lions,T 21-21,L -13,@,Buffalo Bills,,
Sun,"Dec 10, 1972",1:00,@,New Orleans Saints,L 10-17,L -10,,New England Patriots,,
Sun,"Dec 10, 1972",1:00,,Miami Dolphins,W 23-13,W -7,@,New York Giants,,
Sun,"Dec 10, 1972",1:00,,Chicago Bears,W 21-12,W -4.5,@,Philadelphia Eagles,,
Sun,"Dec 10, 1972",2:00,,San Diego Chargers,L 13-38,L -5,@,Denver Broncos,,
Sun,"Dec 10, 1972",2:00,,Pittsburgh Steelers,W 9-3,L -14.5,@,Houston Oilers,,
Sun,"Dec 10, 1972",2:00,@,Minnesota Vikings,L 7-23,L -4,,Green Bay Packers,,
Sun,"Dec 10, 1972",2:00,,Los Angeles Rams,L 14-24,L -11,@,St Louis Cardinals,,
Sun,"Dec 10, 1972",4:00,@,Kansas City Chiefs,W 24-10,W -2.5,,Baltimore Colts,,
Sun,"Dec 10, 1972",4:00,@,San Francisco 49ers,W 20-0,W -6,,Atlanta Falcons,,
Mon,"Dec 11, 1972",9:00,@,Oakland Raiders,W 24-16,W -7,,New York Jets,,
