Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Fri,Sep 23 1960,,@,Boston Patriots,L 0-13,L -10,,Buffalo Bills,,
Fri,Sep 23 1960,,@,New York Titans,W 28-24,L -6,,Denver Broncos,,
Sun,Sep 25 1960,,@,Dallas Texans,W 17-0,N/A,,Los Angeles Chargers,,
Sun,Sep 25 1960,,@,Houston Oilers,L 13-14,L -18,,Oakland Raiders,,
