Sat,"Nov 6, 1954",,,Detroit Lions,W 27-3,W -17.5,@,Baltimore Colts,,
Sun,"Nov 7, 1954",,@,Chicago Bears,W 28-23,L -6.5,,Green Bay Packers,,
Sun,"Nov 7, 1954",,@,Cleveland Browns,W 62-3,W -17,,Washington Redskins,,
Sun,"Nov 7, 1954",,@,Philadelphia Eagles,W 30-14,W -15,,Chicago Cardinals,,
Sun,"Nov 7, 1954",,@,Pittsburgh Steelers,L 6-30,L -6.5,,New York Giants,,
Sun,"Nov 7, 1954",,@,San Francisco 49ers,L 34-42,L -5,,Los Angeles Rams,,
