Sun,"Nov 23, 1958",,@,Baltimore Colts,W 34-7,W -7,,Los Angeles Rams,,
Sun,"Nov 23, 1958",,,Pittsburgh Steelers,W 27-20,W -3,@,Chicago Cardinals,,
Sun,"Nov 23, 1958",,@,Cleveland Browns,W 28-14,W -12,,Philadelphia Eagles,,
Sun,"Nov 23, 1958",,@,Detroit Lions,L 7-20,L -4,,Chicago Bears,,
Sun,"Nov 23, 1958",,,San Francisco 49ers,W 33-12,W -1,@,Green Bay Packers,,at Milwaukee
Sun,"Nov 23, 1958",,@,New York Giants,W 30-0,W -6.5,,Washington Redskins,,
