Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Nov 27, 1958",,@,Detroit Lions,W 24-14,L -10.5,,Green Bay Packers,,
Sun,"Nov 30, 1958",,@,Baltimore Colts,W 35-27,L -13.5,,San Francisco 49ers,,
Sun,"Nov 30, 1958",,,Los Angeles Rams,W 20-14,L -7.5,@,Chicago Cardinals,,
Sun,"Nov 30, 1958",,@,Cleveland Browns,W 21-14,L -13.5,,Washington Redskins,,
Sun,"Nov 30, 1958",,@,New York Giants,W 24-10,W -8,,Philadelphia Eagles,,
Sun,"Nov 30, 1958",,,Chicago Bears,L 10-24,L -3.5,@,Pittsburgh Steelers,,
