Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Dec 9, 2010",8:29,,Indianapolis Colts,W 30-28,L -4,@,Tennessee Titans,O 44,
Sun,"Dec 12, 2010",1:02,@,Buffalo Bills,W 13-6,W PK,,Cleveland Browns,U 39,
Sun,"Dec 12, 2010",1:02,@,Jacksonville Jaguars,W 38-31,W -3.5,,Oakland Raiders,O 41.5,
Sun,"Dec 12, 2010",1:02,@,Pittsburgh Steelers,W 23-7,W -8,,Cincinnati Bengals,U 39.5,
Sun,"Dec 12, 2010",1:03,,Atlanta Falcons,W 31-10,W -7.5,@,Carolina Panthers,P 41,
Sun,"Dec 12, 2010",1:03,,Green Bay Packers,L 3-7,L -7,@,Detroit Lions,U 46,
Sun,"Dec 12, 2010",1:03,,Tampa Bay Buccaneers,W 17-16,L -1.5,@,Washington Commanders,U 41.5,
Sun,"Dec 12, 2010",4:05,@,New Orleans Saints,W 31-13,W -9,,St Louis Rams,U 47,
Sun,"Dec 12, 2010",4:05,@,San Francisco 49ers,W 40-21,W -5,,Seattle Seahawks,O 43,
Sun,"Dec 12, 2010",4:15,,Denver Broncos,L 13-43,L -4,@,Arizona Cardinals,O 44,
Sun,"Dec 12, 2010",4:15,@,New York Jets,L 6-10,L -5.5,,Miami Dolphins,U 38,
Sun,"Dec 12, 2010",4:15,@,San Diego Chargers,W 31-0,W -10,,Kansas City Chiefs,U 45.5,
Sun,"Dec 12, 2010",4:16,,New England Patriots,W 36-7,W -3,@,Chicago Bears,O 37,
Sun,"Dec 12, 2010",8:30,,Philadelphia Eagles,W 30-27,L -4,@,Dallas Cowboys,O 51,
Mon,"Dec 13, 2010",7:20,,New York Giants,W 21-3,W -5.5,@,Minnesota Vikings,U 44,at Detroit
Mon,"Dec 13, 2010",8:40,,Baltimore Ravens,W 34-28 (OT),W -3,@,Houston Texans,O 47,
