Thu,"Sep 20, 2012",8:20,@,Carolina Panthers,L 7-36,L -3,,New York Giants,U 49,
Sun,"Sep 23, 2012",1:02,,Buffalo Bills,W 24-14,W -3,@,Cleveland Browns,U 45,
Sun,"Sep 23, 2012",1:02,@,New Orleans Saints,L 24-27 (OT),L -8.5,,Kansas City Chiefs,U 51.5,
Sun,"Sep 23, 2012",1:03,@,Indianapolis Colts,L 17-22,L -3,,Jacksonville Jaguars,U 42,
Sun,"Sep 23, 2012",1:03,,New York Jets,W 23-20 (OT),P -3,@,Miami Dolphins,O 40.5,
Sun,"Sep 23, 2012",1:03,,Detroit Lions,L 41-44 (OT),L -4,@,Tennessee Titans,O 47,
Sun,"Sep 23, 2012",1:03,@,Washington Redskins,L 31-38,L -3,,Cincinnati Bengals,O 49.5,
Sun,"Sep 23, 2012",1:04,@,Chicago Bears,W 23-6,W -7,,St Louis Rams,U 42,
Sun,"Sep 23, 2012",1:05,@,Dallas Cowboys,W 16-10,L -7,,Tampa Bay Buccaneers,U 45.5,
Sun,"Sep 23, 2012",1:05,,San Francisco 49ers,L 13-24,L -7,@,Minnesota Vikings,U 42.5,
Sun,"Sep 23, 2012",4:05,,Philadelphia Eagles,L 6-27,L -3,@,Arizona Cardinals,U 42,
Sun,"Sep 23, 2012",4:05,@,San Diego Chargers,L 3-27,L -3,,Atlanta Falcons,U 47.5,
Sun,"Sep 23, 2012",4:25,,Houston Texans,W 31-25,W -1.5,@,Denver Broncos,O 43.5,
Sun,"Sep 23, 2012",4:25,,Pittsburgh Steelers,L 31-34,L -4,@,Oakland Raiders,O 45,
Sun,"Sep 23, 2012",8:31,@,Baltimore Ravens,W 31-30,L -3,,New England Patriots,O 48,
Mon,"Sep 24, 2012",8:41,,Green Bay Packers,L 12-14,L -3.5,@,Seattle Seahawks,U 45.5,
