Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Dec 30, 2012",1:02,@,Atlanta Falcons,L 17-22,L -3,,Tampa Bay Buccaneers,U 46,
Sun,"Dec 30, 2012",1:02,@,Buffalo Bills,W 28-9,W -3.5,,New York Jets,U 41,
Sun,"Dec 30, 2012",1:02,,Houston Texans,L 16-28,L -6,@,Indianapolis Colts,U 47,
Sun,"Dec 30, 2012",1:02,@,Pittsburgh Steelers,W 24-10,W -9.5,,Cleveland Browns,U 36,
Sun,"Dec 30, 2012",1:02,@,Tennessee Titans,W 38-20,W -5.5,,Jacksonville Jaguars,O 42,
Sun,"Dec 30, 2012",1:03,@,Cincinnati Bengals,W 23-17,W -3,,Baltimore Ravens,U 42.5,
Sun,"Dec 30, 2012",1:03,,Chicago Bears,W 26-24,L -3,@,Detroit Lions,O 46,
Sun,"Dec 30, 2012",1:03,@,New Orleans Saints,L 38-44,L -4,,Carolina Panthers,O 54,
Sun,"Dec 30, 2012",1:04,@,New York Giants,W 42-7,W -6.5,,Philadelphia Eagles,O 44.5,
Sun,"Dec 30, 2012",4:21,@,San Diego Chargers,W 24-21,L -8,,Oakland Raiders,O 41.5,
Sun,"Dec 30, 2012",4:25,@,Denver Broncos,W 38-3,W -17,,Kansas City Chiefs,U 41.5,
Sun,"Dec 30, 2012",4:25,,Green Bay Packers,L 34-37,L -3,@,Minnesota Vikings,O 46,
Sun,"Dec 30, 2012",4:25,@,New England Patriots,W 28-0,W -10,,Miami Dolphins,U 46.5,
Sun,"Dec 30, 2012",4:25,@,San Francisco 49ers,W 27-13,L -16.5,,Arizona Cardinals,O 39.5,
Sun,"Dec 30, 2012",4:26,@,Seattle Seahawks,W 20-13,L -12,,St Louis Rams,U 42.5,
Sun,"Dec 30, 2012",8:31,@,Washington Redskins,W 28-18,W -3,,Dallas Cowboys,U 49,
