Thu,"Nov 15, 2012",8:29,@,Buffalo Bills,W 19-14,W -2.5,,Miami Dolphins,U 46,
Sun,"Nov 18, 2012",1:00,@,St Louis Rams,L 13-27,L -3.5,,New York Jets,O 38.5,
Sun,"Nov 18, 2012",1:02,,Green Bay Packers,W 24-20,W -3,@,Detroit Lions,U 53.5,
Sun,"Nov 18, 2012",1:03,@,Atlanta Falcons,W 23-19,L -9.5,,Arizona Cardinals,U 44,
Sun,"Nov 18, 2012",1:03,@,Houston Texans,W 43-37 (OT),L -15.5,,Jacksonville Jaguars,O 40.5,
Sun,"Nov 18, 2012",1:03,,Cincinnati Bengals,W 28-6,W -3,@,Kansas City Chiefs,U 42.5,
Sun,"Nov 18, 2012",1:03,@,Washington Redskins,W 31-6,W -3.5,,Philadelphia Eagles,U 46,
Sun,"Nov 18, 2012",1:04,,Tampa Bay Buccaneers,W 27-21 (OT),W -1.5,@,Carolina Panthers,O 47,
Sun,"Nov 18, 2012",1:04,@,Dallas Cowboys,W 23-20 (OT),L -7,,Cleveland Browns,U 43.5,
Sun,"Nov 18, 2012",4:05,,New Orleans Saints,W 38-17,W -6.5,@,Oakland Raiders,U 56,
Sun,"Nov 18, 2012",4:25,@,Denver Broncos,W 30-23,L -7.5,,San Diego Chargers,O 48,
Sun,"Nov 18, 2012",4:25,@,New England Patriots,W 59-24,W -10,,Indianapolis Colts,O 55,
Sun,"Nov 18, 2012",8:30,,Baltimore Ravens,W 13-10,P -3,@,Pittsburgh Steelers,U 40.5,
Mon,"Nov 19, 2012",8:40,@,San Francisco 49ers,W 32-7,W -5,,Chicago Bears,O 35,
