Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Dec 9, 1990",1:00,@,Atlanta Falcons,L 13-24,L -5,,Phoenix Cardinals,U 42,
Sun,"Dec 9, 1990",1:00,,San Francisco 49ers,W 20-17 (OT),L -3.5,@,Cincinnati Bengals,U 45,
Sun,"Dec 9, 1990",1:00,@,Green Bay Packers,L 14-20,L -3.5,,Seattle Seahawks,U 37,at Milwaukee
Sun,"Dec 9, 1990",1:00,@,Houston Oilers,W 58-14,W -13,,Cleveland Browns,O 44,
Sun,"Dec 9, 1990",1:00,,Buffalo Bills,W 31-7,W -5.5,@,Indianapolis Colts,U 40,
Sun,"Dec 9, 1990",1:00,@,New York Giants,W 23-15,W -6.5,,Minnesota Vikings,O 36,
Sun,"Dec 9, 1990",1:00,@,Pittsburgh Steelers,W 24-3,W -13.5,,New England Patriots,U 36,
Sun,"Dec 9, 1990",4:00,@,Kansas City Chiefs,W 31-20,W -7,,Denver Broncos,O 38,
Sun,"Dec 9, 1990",4:00,@,Los Angeles Rams,L 20-24,L -5,,New Orleans Saints,O 43,
Sun,"Dec 9, 1990",4:00,@,Washington Redskins,W 10-9,L -4.5,,Chicago Bears,U 41,
Sun,"Dec 9, 1990",8:00,@,Miami Dolphins,W 23-20 (OT),W -1,,Philadelphia Eagles,O 42,
Mon,"Dec 10, 1990",9:00,,Los Angeles Raiders,W 38-31,W -3.5,@,Detroit Lions,O 43,
