Sun,"Sep 9, 1990",1:00,@,Chicago Bears,W 17-0,W -6,,Seattle Seahawks,U 37,
Sun,"Sep 9, 1990",1:00,@,Detroit Lions,L 21-38,L -6.5,,Tampa Bay Buccaneers,O 43,
Sun,"Sep 9, 1990",1:00,,Los Angeles Rams,L 24-36,L -3.5,@,Green Bay Packers,O 43,
Sun,"Sep 9, 1990",1:00,,Minnesota Vikings,L 21-24,L -1.5,@,Kansas City Chiefs,O 37,
Sun,"Sep 9, 1990",1:00,@,Washington Redskins,W 31-0,W -12,,Phoenix Cardinals,U 43,
Sun,"Sep 9, 1990",4:00,@,Atlanta Falcons,W 47-27,W -1,,Houston Oilers,O 46,
Sun,"Sep 9, 1990",4:00,@,Buffalo Bills,W 26-10,W -7.5,,Indianapolis Colts,U 37,
Sun,"Sep 9, 1990",4:00,@,Cincinnati Bengals,W 25-20,L -9,,New York Jets,O 42,
Sun,"Sep 9, 1990",4:00,@,Cleveland Browns,W 13-3,W -3,,Pittsburgh Steelers,U 37,
Sun,"Sep 9, 1990",4:00,,San Diego Chargers,L 14-17,L -3,@,Dallas Cowboys,U 37,
Sun,"Sep 9, 1990",4:00,,Denver Broncos,L 9-14,L -1.5,@,Los Angeles Raiders,U 39,
Sun,"Sep 9, 1990",4:00,,Miami Dolphins,W 27-24,W -1.5,@,New England Patriots,O 39,
Sun,"Sep 9, 1990",8:00,@,New York Giants,W 27-20,W -4,,Philadelphia Eagles,O 38,
Mon,"Sep 10, 1990",9:00,,San Francisco 49ers,W 13-12,L -4.5,@,New Orleans Saints,U 44,
