Sat,"Dec 22, 1990",12:30,,Detroit Lions,W 24-17,W -3,@,Green Bay Packers,O 36,
Sat,"Dec 22, 1990",4:00,,Los Angeles Raiders,W 28-24,W -1,@,Minnesota Vikings,O 41,
Sat,"Dec 22, 1990",8:00,,Washington Redskins,L 28-35,L -5.5,@,Indianapolis Colts,O 41,
Sun,"Dec 23, 1990",1:00,,Los Angeles Rams,L 13-20,L -3,@,Atlanta Falcons,U 41,
Sun,"Dec 23, 1990",1:00,@,Buffalo Bills,W 24-14,W -3.5,,Miami Dolphins,O 35,
Sun,"Dec 23, 1990",1:00,@,Chicago Bears,W 27-14,W -6.5,,Tampa Bay Buccaneers,O 35,
Sun,"Dec 23, 1990",1:00,,Houston Oilers,L 20-40,L -3,@,Cincinnati Bengals,O 44,
Sun,"Dec 23, 1990",1:00,@,New York Jets,W 42-7,W -7,,New England Patriots,O 37,
Sun,"Dec 23, 1990",1:00,@,Philadelphia Eagles,W 17-3,W -7,,Dallas Cowboys,U 37,
Sun,"Dec 23, 1990",1:00,@,Pittsburgh Steelers,W 35-0,W -11,,Cleveland Browns,P 35,
Sun,"Dec 23, 1990",4:00,,New York Giants,W 24-21,L -6.5,@,Phoenix Cardinals,O 36,
Sun,"Dec 23, 1990",4:00,,Kansas City Chiefs,W 24-21,P -3,@,San Diego Chargers,O 37,
Sun,"Dec 23, 1990",4:00,@,San Francisco 49ers,L 10-13,L -9,,New Orleans Saints,U 38,
Sun,"Dec 23, 1990",8:00,@,Seattle Seahawks,W 17-12,P -5,,Denver Broncos,U 42,
