Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Nov 13, 1966",,@,Boston Patriots,W 27-21,L -8,,Houston Oilers,,
Sun,"Nov 13, 1966",,@,Buffalo Bills,W 14-3,W -6.5,,New York Jets,,
Sun,"Nov 13, 1966",,@,Kansas City Chiefs,W 34-16,L -23,,Miami Dolphins,,
Sun,"Nov 13, 1966",,@,San Diego Chargers,L 19-41,L -3,,Oakland Raiders,,
