Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Fri,"Sep 16, 1966",,,Chicago Bears,L 17-31,L -2,@,Los Angeles Rams,,
Sun,"Sep 18, 1966",,,Green Bay Packers,W 21-20,L -5,@,Cleveland Browns,,
Sun,"Sep 18, 1966",,@,Dallas Cowboys,W 52-7,W -11.5,,New York Giants,,
Sun,"Sep 18, 1966",,,Baltimore Colts,W 38-23,W -5,@,Minnesota Vikings,,
Sun,"Sep 18, 1966",,@,Philadelphia Eagles,W 23-10,W -12,,Atlanta Falcons,,
Sun,"Sep 18, 1966",,,Detroit Lions,L 3-17,L -3,@,Pittsburgh Steelers,,
Sun,"Sep 18, 1966",,@,St Louis Cardinals,W 23-7,W -7,,Washington Redskins,,
