Sun,"Nov 13, 1966",,,Baltimore Colts,W 19-7,L -28,@,Atlanta Falcons,,
Sun,"Nov 13, 1966",,@,Chicago Bears,T 30-30,L -6.5,,San Francisco 49ers,,
Sun,"Nov 13, 1966",,@,Cleveland Browns,W 27-7,W -10,,Philadelphia Eagles,,
Sun,"Nov 13, 1966",,@,Los Angeles Rams,W 55-14,W -14.5,,New York Giants,,
Sun,"Nov 13, 1966",,@,Minnesota Vikings,L 31-32,L -13.5,,Detroit Lions,,
Sun,"Nov 13, 1966",,,St Louis Cardinals,L 9-30,L -6.5,@,Pittsburgh Steelers,,
Sun,"Nov 13, 1966",,,Dallas Cowboys,W 31-30,L -7.5,@,Washington Redskins,,
